ID,SMILES,Gen,FuncGroup,Formula,SAScore,MolWt,LogP,LipinskiViolations,QEDViolations,GhoseViolations,VeberViolations,REOSViolations,RuleOf3Violations,HDonors,HAcceptors,RotBonds,NumAtoms,MolarRefractivity,TPSA,FormalCharge,NumHeavyAtoms,NumRings,PAINSFilter,BRENKFilter,BRENKMatches,MinBindingEnergy,AvgBindingEnergy,SynthSuccessProb,RetroSolved,RetroPrecursors,RetroSteps,image_path
1347634,O=C(Cc1ccc(-c2cccc(C(=O)NCc3cccc(-c4nn[nH]n4)c3)c2)cc1)Nc1cccc(-c2nn[nH]n2)c1,8.0,,C30H24N10O2,2.6,556.2,3.8,1.0,2.0,2.0,1.0,2.0,5.0,4.0,8.0,9.0,42.0,154.6,167.1,0.0,42.0,6.0,True,True,,-10.4,-10.0,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1347634.png
1347411,Cc1ccc(-c2cccc(-c3ccc(C(=O)Nc4cccc(-c5nn[nH]n5)n4)cc3)c2)cc1Nc1cccc(-c2nn[nH]n2)c1,7.0,Amine,C33H25N11O,2.8,591.2,6.1,2.0,3.0,3.0,1.0,2.0,5.0,4.0,9.0,8.0,45.0,170.3,162.9,0.0,45.0,7.0,True,True,,-10.4,-9.2,0.963,True,5.0,5.0,z_tmp/DSX_Strctures/1347411.png
1349967,O=C(Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1)Nc1cncc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)c1,9.0,,C32H23N11O,2.8,577.2,6.1,2.0,3.0,3.0,1.0,2.0,5.0,4.0,8.0,7.0,44.0,166.0,162.9,0.0,44.0,7.0,True,True,,-10.4,-9.8,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1349967.png
1351549,O=C(Nc1cc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)cnn1)c1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,10.0,,C31H21N11O,2.9,563.2,5.1,2.0,3.0,2.0,1.0,2.0,4.0,3.0,9.0,7.0,43.0,159.1,163.8,0.0,43.0,7.0,True,True,,-10.4,-9.8,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1351549.png
1351330,O=C(Nc1cccc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1ccc(-c2nn[nH]n2)cn1,10.0,,C26H19N11O,2.6,501.2,4.4,1.0,2.0,2.0,1.0,1.0,5.0,4.0,8.0,6.0,38.0,140.5,162.9,0.0,38.0,6.0,True,True,,-10.4,-9.6,0.963,True,5.0,5.0,z_tmp/DSX_Strctures/1351330.png
1346404,O=C(Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1)c1cccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)c1,7.0,,C28H20N10O2,2.6,528.2,4.2,1.0,2.0,2.0,1.0,1.0,5.0,4.0,8.0,7.0,40.0,147.0,167.1,0.0,40.0,6.0,True,True,,-10.4,-9.5,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1346404.png
1351981,O=C(Nc1cccc(-c2cccc(-c3cccc(NC(=O)c4cccc(-c5nn[nH]n5)c4)c3)c2)c1)Nc1nn[nH]n1,10.0,,C28H21N11O2,2.6,543.2,4.6,1.0,2.0,2.0,1.0,1.0,5.0,5.0,8.0,7.0,41.0,151.7,179.2,0.0,41.0,6.0,True,True,,-10.4,-9.7,0.956,True,6.0,6.0,z_tmp/DSX_Strctures/1351981.png
1351443,O=C(Nc1cccc(-c2cccc(NC(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1cncc(-c2nnn[nH]2)c1,10.0,,C27H20N12O2,2.8,544.2,4.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,9.0,7.0,41.0,149.5,192.0,0.0,41.0,6.0,True,True,,-10.4,-9.0,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1351443.png
1347529,O=C(Cc1ccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)cc1)Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,8.0,,C29H22N10O2,2.6,542.2,4.1,1.0,2.0,2.0,1.0,1.0,5.0,4.0,8.0,8.0,41.0,151.4,167.1,0.0,41.0,6.0,True,True,,-10.4,-9.4,0.987,True,4.0,3.0,z_tmp/DSX_Strctures/1347529.png
1349365,O=C(Nc1cccc(-c2cccc(-c3cccc(-c4nn[nH]n4)n3)c2)c1)c1cccc(-c2nn[nH]n2)c1,9.0,,C26H18N10O,2.6,486.2,4.0,0.0,2.0,2.0,1.0,0.0,4.0,3.0,8.0,6.0,37.0,135.8,150.9,0.0,37.0,6.0,True,True,,-10.4,-9.3,0.952,True,6.0,7.0,z_tmp/DSX_Strctures/1349365.png
1351503,O=C(Nc1cncc(-c2cccc(NC(=O)c3cccc(-c4nnn[nH]4)c3)c2)c1)Nc1cccc(-c2nn[nH]n2)c1,10.0,,C27H20N12O2,2.8,544.2,4.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,9.0,7.0,41.0,149.5,192.0,0.0,41.0,6.0,True,True,,-10.4,-9.0,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1351503.png
1349341,O=C(Nc1cccc(-c2cccc(NC(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1cccc(-c2nn[nH]n2)c1,9.0,,C28H21N11O2,2.6,543.2,4.6,1.0,2.0,2.0,1.0,1.0,5.0,5.0,8.0,7.0,41.0,151.7,179.2,0.0,41.0,6.0,True,True,,-10.4,-9.2,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1349341.png
1351484,O=C(Nc1cccc(-c2cccc(NC(=O)c3cccc(-c4nnn[nH]4)c3)c2)c1)Nc1cccc(-c2nn[nH]n2)c1,10.0,,C28H21N11O2,2.7,543.2,4.6,1.0,2.0,2.0,1.0,1.0,5.0,5.0,8.0,7.0,41.0,151.7,179.1,0.0,41.0,6.0,True,True,,-10.4,-9.1,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1351484.png
1351347,O=C(Nc1cccc(-c2cccc(NC(=O)c3cccc(-c4nn[nH]n4)n3)c2)c1)Nc1cccc(-c2nnn[nH]2)c1,10.0,,C27H20N12O2,2.8,544.2,4.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,9.0,7.0,41.0,149.5,192.0,0.0,41.0,6.0,True,True,,-10.4,-9.2,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1351347.png
1349609,O=C(Nc1cccc(-c2cccc(NC(=O)c3cccc(-c4nn[nH]n4)n3)c2)c1)Nc1cccc(-c2nn[nH]n2)c1,9.0,,C27H20N12O2,2.7,544.2,4.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,9.0,7.0,41.0,149.5,192.0,0.0,41.0,6.0,True,True,,-10.4,-9.1,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1349609.png
1351220,O=C(Nc1cc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)ccn1)c1cccc(-c2cccc(-n3cnnn3)c2)c1,10.0,,C32H22N10O,2.7,562.2,5.5,2.0,3.0,2.0,1.0,2.0,4.0,2.0,9.0,7.0,43.0,160.8,140.1,0.0,43.0,7.0,True,True,,-10.3,-9.7,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1351220.png
1350072,O=C(Nc1cccc(-c2cccc(NC(=O)c3cccc(-c4cccc(-n5cnnn5)c4)c3)c2)c1)Nc1nn[nH]n1,9.0,,C28H21N11O2,2.6,543.2,4.4,1.0,2.0,2.0,1.0,1.0,5.0,4.0,9.0,7.0,41.0,151.2,168.3,0.0,41.0,6.0,True,True,,-10.3,-9.5,0.963,True,5.0,5.0,z_tmp/DSX_Strctures/1350072.png
1347437,O=C(NCc1cccc(-c2cccc(CNC(=O)c3ncoc3-c3cccc(-c4nn[nH]n4)c3)c2)c1)c1cccc(-c2nn[nH]n2)c1,7.0,,C33H25N11O3,3.0,623.2,4.2,1.0,2.0,2.0,1.0,2.0,5.0,4.0,10.0,10.0,47.0,168.9,193.2,0.0,47.0,7.0,True,True,,-10.3,-9.8,0.963,True,6.0,5.0,z_tmp/DSX_Strctures/1347437.png
1349369,O=C(Nc1cc(-c2cccc(-c3nn[nH]n3)c2)ccn1)c1cccc(-c2cccc(-c3nn[nH]n3)n2)c1,9.0,,C25H17N11O,2.7,487.2,3.4,0.0,2.0,2.0,1.0,0.0,4.0,3.0,9.0,6.0,37.0,133.6,163.8,0.0,37.0,6.0,True,True,,-10.3,-8.9,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1349369.png
1349591,O=C(Nc1cc(-c2cccc(-c3nn[nH]n3)c2)cnn1)c1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,9.0,,C25H17N11O,2.7,487.2,3.4,0.0,2.0,2.0,1.0,0.0,4.0,3.0,9.0,6.0,37.0,133.6,163.8,0.0,37.0,6.0,True,True,,-10.3,-8.9,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1349591.png
1349875,O=C(Nc1cccc(-c2cccc(-c3cccc(-c4nn[nH]n4)n3)c2)c1)Nc1ccc(-c2cccc(-c3nn[nH]n3)c2)nn1,9.0,,C30H21N13O,2.9,579.2,4.9,1.0,2.0,2.0,1.0,1.0,5.0,4.0,10.0,7.0,44.0,161.6,188.7,0.0,44.0,7.0,True,True,,-10.3,-9.9,0.963,True,6.0,5.0,z_tmp/DSX_Strctures/1349875.png
1342377,O=C(Nc1cccc(S(=O)(=O)c2ccc3c(ccn3C(=O)Nc3cccc(-c4nn[nH]n4)c3)c2)c1)c1cccc(-n2cnnn2)c1,4.0,,C30H21N11O4S,3.0,631.1,4.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,12.0,7.0,46.0,165.0,195.3,0.0,46.0,7.0,True,True,,-10.3,-9.8,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1342377.png
1351828,O=C(Nc1cccc(-c2cncc(-c3cccc(-c4nn[nH]n4)c3)c2)c1)c1cccc(-c2nn[nH]n2)c1,10.0,,C26H18N10O,2.6,486.2,4.0,0.0,2.0,2.0,1.0,0.0,4.0,3.0,8.0,6.0,37.0,135.8,150.9,0.0,37.0,6.0,True,True,,-10.3,-9.3,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1351828.png
1351223,O=C(Nc1nccc(Nc2cccc(-c3nn[nH]n3)c2)n1)c1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,10.0,Amine,C25H18N12O,2.7,502.2,3.5,1.0,2.0,2.0,1.0,1.0,5.0,4.0,10.0,7.0,38.0,137.9,175.8,0.0,38.0,6.0,True,True,,-10.3,-9.3,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1351223.png
1351962,O=C(Nc1cccc(-c2cccc(-c3cccc(C(=O)Nc4nn[nH]n4)c3)c2)c1)Nc1cccc(-c2nn[nH]n2)c1,10.0,,C28H21N11O2,2.6,543.2,4.6,1.0,2.0,2.0,1.0,1.0,5.0,5.0,8.0,7.0,41.0,151.7,179.2,0.0,41.0,6.0,True,True,,-10.3,-9.5,0.952,True,6.0,7.0,z_tmp/DSX_Strctures/1351962.png
1347964,O=C(Nc1cc(-c2cccc(-c3nn[nH]n3)c2)ccn1)c1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,8.0,,C26H18N10O,2.6,486.2,4.0,0.0,2.0,2.0,1.0,0.0,4.0,3.0,8.0,6.0,37.0,135.8,150.9,0.0,37.0,6.0,True,True,,-10.3,-8.8,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1347964.png
1351613,O=C(Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1)c1cccc(-c2cccc(NC(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1,10.0,,C34H24N10O2,2.6,604.2,5.9,2.0,3.0,3.0,1.0,2.0,5.0,4.0,8.0,8.0,46.0,172.4,167.1,0.0,46.0,7.0,True,True,,-10.3,-9.8,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1351613.png
1351559,O=C(Nc1cc(-c2cccc(-c3cccc(C(=O)Nc4nn[nH]n4)c3)c2)cnn1)c1cccc(-c2nnn[nH]2)c1,10.0,,C26H18N12O2,2.9,530.2,3.0,1.0,2.0,2.0,1.0,1.0,5.0,4.0,10.0,7.0,40.0,142.6,192.9,0.0,40.0,6.0,True,True,,-10.3,-9.8,0.975,True,6.0,4.0,z_tmp/DSX_Strctures/1351559.png
1351221,O=C(Nc1nn[nH]n1)c1cccc(-c2cccc(C(=O)c3cccc(-c4cccc(-c5nn[nH]n5)c4)c3)c2)c1,10.0,,C28H19N9O2,2.6,513.2,4.2,1.0,2.0,2.0,1.0,1.0,4.0,3.0,8.0,7.0,39.0,142.5,155.1,0.0,39.0,6.0,True,True,,-10.3,-9.8,0.952,True,4.0,7.0,z_tmp/DSX_Strctures/1351221.png
1351532,O=C(Nc1cncc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1ccc(-c2nn[nH]n2)cn1,10.0,,C25H18N12O,2.8,502.2,3.8,1.0,2.0,2.0,1.0,1.0,5.0,4.0,9.0,6.0,38.0,138.3,175.8,0.0,38.0,6.0,True,True,,-10.3,-9.4,0.963,True,5.0,5.0,z_tmp/DSX_Strctures/1351532.png
1349534,O=C(Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1)c1cccc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)c1,9.0,,C33H23N9O,2.6,561.2,6.3,2.0,3.0,3.0,0.0,2.0,4.0,3.0,7.0,7.0,43.0,163.5,138.0,0.0,43.0,7.0,True,True,,-10.3,-9.8,0.963,True,5.0,5.0,z_tmp/DSX_Strctures/1349534.png
1351308,O=C(Nc1cccc(-c2cccc(Nc3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1ccc(-c2nn[nH]n2)cn1,10.0,Amine,C26H20N12O,2.7,516.2,4.5,1.0,2.0,2.0,1.0,1.0,5.0,5.0,9.0,7.0,39.0,144.8,175.0,0.0,39.0,6.0,True,True,,-10.3,-9.5,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1351308.png
1347718,O=C(Nc1cccc(-c2cccc(NC(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1)c1cccc(-c2nn[nH]n2)c1,8.0,,C28H20N10O2,2.5,528.2,4.2,1.0,2.0,2.0,1.0,1.0,5.0,4.0,8.0,7.0,40.0,147.0,167.1,0.0,40.0,6.0,True,True,,-10.3,-9.4,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1347718.png
1352052,O=C(Nc1cccc(-c2ccnc(NC(=O)c3cccc(-c4nnn[nH]4)c3)c2)c1)c1cccc(-c2nn[nH]n2)c1,10.0,,C27H19N11O2,2.7,529.2,3.6,1.0,2.0,2.0,1.0,1.0,5.0,4.0,9.0,7.0,40.0,144.8,180.0,0.0,40.0,6.0,True,True,,-10.3,-9.5,0.952,True,5.0,7.0,z_tmp/DSX_Strctures/1352052.png
1349564,O=C(Nc1cccc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1cccc(-c2cccc(-n3cnnn3)c2)c1,9.0,,C33H24N10O,2.7,576.2,6.5,2.0,3.0,3.0,0.0,2.0,4.0,3.0,8.0,7.0,44.0,167.7,139.2,0.0,44.0,7.0,True,True,,-10.3,-9.9,0.956,True,6.0,6.0,z_tmp/DSX_Strctures/1349564.png
1351390,O=C(c1cccc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)c1)c1cccc(-c2cccc(-n3cnnn3)c2)c1,10.0,,C33H22N8O,2.7,546.2,6.1,2.0,3.0,3.0,0.0,2.0,4.0,1.0,8.0,7.0,42.0,158.5,115.1,0.0,42.0,7.0,True,True,,-10.3,-10.0,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1351390.png
1346412,O=C(Nc1cccc(-c2cccc(-c3cccc(C(=O)Nc4nn[nH]n4)c3)c2)c1)c1cccc(-c2nn[nH]n2)c1,7.0,,C28H20N10O2,2.6,528.2,4.2,1.0,2.0,2.0,1.0,1.0,5.0,4.0,8.0,7.0,40.0,147.0,167.1,0.0,40.0,6.0,True,True,,-10.3,-9.7,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1346412.png
1346111,O=C(Cc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1NC(=O)c1cccc(-n2cnnn2)c1)c1cccc(-n2cnnn2)c1,7.0,,C30H21N13O2,3.0,595.2,3.2,2.0,3.0,2.0,1.0,3.0,4.0,2.0,13.0,9.0,45.0,159.3,187.8,0.0,45.0,7.0,True,True,,-10.3,-9.7,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1346111.png
1344806,O=C(Cc1cccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)c1)Nc1cc(-c2cccc(-c3nn[nH]n3)c2)ccn1,6.0,,C28H21N11O2,2.8,543.2,3.5,1.0,2.0,2.0,1.0,1.0,5.0,4.0,9.0,8.0,41.0,149.2,180.0,0.0,41.0,6.0,True,True,,-10.3,-9.7,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1344806.png
1351656,O=C(Nc1cccc(-c2cccc(CNC(=O)Nc3nn[nH]n3)c2)c1)Nc1ccc(-c2cccc(-n3cnnn3)c2)cn1,10.0,,C28H23N13O2,2.8,573.2,3.9,1.0,2.0,2.0,1.0,1.0,5.0,5.0,10.0,8.0,43.0,156.9,193.2,0.0,43.0,6.0,True,True,,-10.3,-9.9,0.956,True,7.0,6.0,z_tmp/DSX_Strctures/1351656.png
1351676,O=C(Nc1cccc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1cccc(-c2nn[nH]n2)n1,10.0,,C26H19N11O,2.7,501.2,4.4,1.0,2.0,2.0,1.0,1.0,5.0,4.0,8.0,6.0,38.0,140.5,162.9,0.0,38.0,6.0,True,True,,-10.3,-9.4,0.956,True,4.0,6.0,z_tmp/DSX_Strctures/1351676.png
1349401,O=C(CNC(=O)c1cccc(-c2cccc(NC(=O)c3cccc(-n4cnnn4)c3)c2)c1)c1cccc(-c2nn[nH]n2)c1,9.0,,C30H22N10O3,2.7,570.2,3.4,1.0,2.0,2.0,1.0,2.0,4.0,3.0,10.0,9.0,43.0,155.3,173.3,0.0,43.0,6.0,True,True,,-10.3,-9.6,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1349401.png
1344719,O=C(CC1CCC(C(=O)Nc2cccc(Cn3nnc4ccccc4c3=O)n2)CC1)Nc1cccc(-c2nn[nH]n2)c1,6.0,,C29H28N10O3,2.8,564.2,3.2,1.0,2.0,2.0,1.0,1.0,4.0,3.0,10.0,8.0,42.0,154.1,173.3,0.0,42.0,6.0,True,True,,-10.3,-9.2,0.975,True,5.0,4.0,z_tmp/DSX_Strctures/1344719.png
1349402,O=C(Cc1ccc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)cc1)Nc1cccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)c1,9.0,,C35H26N10O2,2.8,618.2,5.8,2.0,3.0,3.0,1.0,3.0,5.0,4.0,8.0,9.0,47.0,176.8,167.1,0.0,47.0,7.0,True,True,,-10.3,-10.0,0.975,True,5.0,4.0,z_tmp/DSX_Strctures/1349402.png
1351401,O=C(Nc1cccc(-c2cccc(NC(=O)Nc3cn[nH]n3)c2)c1)Nc1ccc(-c2nn[nH]n2)cn1,10.0,,C22H18N12O2,2.7,482.2,3.3,1.0,3.0,2.0,1.0,1.0,5.0,6.0,8.0,6.0,36.0,131.0,191.2,0.0,36.0,5.0,True,True,,-10.3,-9.0,0.963,True,5.0,5.0,z_tmp/DSX_Strctures/1351401.png
1352067,O=C(Nc1cccc(-c2cccc(Nc3cccc(-c4nn[nH]n4)c3)c2)c1)c1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,10.0,Amine,C33H24N10O,2.6,576.2,6.4,2.0,3.0,3.0,1.0,2.0,5.0,4.0,8.0,8.0,44.0,167.8,150.1,0.0,44.0,7.0,True,True,,-10.3,-9.8,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1352067.png
1346895,Cc1cc(C(=O)N2CCN(C(=O)Nc3nn[nH]n3)CC2)cc(N2CCN(C(=O)c3ncoc3-c3cccc(F)c3)CC2)c1,7.0,Halogen,C28H29FN10O4,3.0,588.2,2.3,1.0,2.0,2.0,1.0,1.0,3.0,2.0,9.0,5.0,43.0,151.9,156.7,0.0,43.0,6.0,True,True,,-10.3,-9.7,0.963,True,6.0,5.0,z_tmp/DSX_Strctures/1346895.png
1351479,O=C(Nc1cccc(-c2cccc(NC(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1cccc(-c2nnn[nH]2)c1,10.0,,C28H21N11O2,2.7,543.2,4.6,1.0,2.0,2.0,1.0,1.0,5.0,5.0,8.0,7.0,41.0,151.7,179.2,0.0,41.0,6.0,True,True,,-10.3,-9.3,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1351479.png
1351337,O=C(Nc1cccc(-c2cccc(NC(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1cncc(-c2nn[nH]n2)c1,10.0,,C27H20N12O2,2.7,544.2,4.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,9.0,7.0,41.0,149.5,192.0,0.0,41.0,6.0,True,True,,-10.3,-9.1,0.963,True,3.0,5.0,z_tmp/DSX_Strctures/1351337.png
1351811,O=C(Nc1nn[nH]n1)c1cccc(-c2cccc(-c3cnnc(NC(=O)c4cccc(-c5nn[nH]n5)c4)n3)c2)c1,10.0,,C25H17N13O2,2.8,531.2,2.4,2.0,3.0,2.0,1.0,2.0,4.0,4.0,11.0,7.0,40.0,140.4,205.8,0.0,40.0,6.0,True,True,,-10.3,-9.9,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1351811.png
1345111,Cc1ccc(C(=O)NC(=O)NC(=O)N2CCN(C(=O)Nc3nn[nH]n3)CC2)cc1Nc1cccc(-c2nn[nH]n2)c1,6.0,Amine,C23H24N14O4,3.0,560.2,0.8,3.0,4.0,2.0,1.0,3.0,4.0,6.0,11.0,5.0,41.0,141.8,231.8,0.0,41.0,5.0,True,True,,-10.3,-9.4,0.975,True,6.0,4.0,z_tmp/DSX_Strctures/1345111.png
1344698,O=C(Cc1ccc(C(=O)NCc2cccc(-c3nn[nH]n3)c2)cc1)Nc1cccc(C(=O)Nc2cccc(-c3nn[nH]n3)c2)c1,6.0,,C31H25N11O3,2.6,599.2,3.4,1.0,2.0,2.0,1.0,2.0,5.0,5.0,9.0,10.0,45.0,163.6,196.2,0.0,45.0,6.0,True,True,,-10.3,-9.7,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1344698.png
1346239,O=C(Cc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1Nc1cccc(-c2nn[nH]n2)c1)c1cccc(-c2nn[nH]n2)c1,7.0,Amine,C29H21N13O,3.0,567.2,4.1,2.0,3.0,2.0,1.0,3.0,5.0,4.0,11.0,9.0,43.0,155.6,192.5,0.0,43.0,7.0,True,True,,-10.3,-9.4,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1346239.png
1351773,O=C(Nc1cccc(-c2nn[nH]n2)c1)c1cnnc(NC(=O)c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)c1,10.0,,C26H18N12O2,2.8,530.2,3.0,1.0,2.0,2.0,1.0,1.0,5.0,4.0,10.0,7.0,40.0,142.6,192.9,0.0,40.0,6.0,True,True,,-10.3,-9.4,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1351773.png
1351210,O=C(Nc1cc(-c2cccc(-c3nn[nH]n3)c2)ccn1)c1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1Nc1cccc(-c2nn[nH]n2)c1,10.0,Amine,C33H23N15O,3.1,645.2,5.0,2.0,3.0,2.0,1.0,3.0,5.0,5.0,12.0,9.0,49.0,178.7,217.4,0.0,49.0,8.0,True,True,,-10.3,-9.7,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1351210.png
1347039,O=C(NCc1cccc(-c2cccc(CNC(=O)c3ncoc3-c3cccc(-c4nn[nH]n4)c3)c2)c1)c1cccc(-n2cnnn2)c1,7.0,,C33H25N11O3,3.0,623.2,4.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,11.0,10.0,47.0,168.5,182.3,0.0,47.0,7.0,True,True,,-10.3,-9.9,0.963,True,6.0,5.0,z_tmp/DSX_Strctures/1347039.png
1344748,O=C(Nc1cccc(-c2cccc(S(=O)(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1)c1cccc(-c2nn[nH]n2)c1,6.0,,C27H19N9O3S,2.6,549.1,3.8,1.0,2.0,2.0,1.0,1.0,4.0,3.0,9.0,7.0,40.0,144.5,172.2,0.0,40.0,6.0,True,True,,-10.2,-9.4,0.952,True,4.0,7.0,z_tmp/DSX_Strctures/1344748.png
1351643,O=C(Nc1cccc(-c2cccc(Nc3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1ccc(-c2cccc(-c3nn[nH]n3)c2)cn1,10.0,Amine,C32H24N12O,2.8,592.2,6.2,2.0,3.0,3.0,1.0,2.0,5.0,5.0,9.0,8.0,45.0,170.3,175.0,0.0,45.0,7.0,True,True,,-10.2,-9.9,0.987,True,4.0,3.0,z_tmp/DSX_Strctures/1351643.png
1351645,O=C(Nc1cccc(-c2cccc(C(=O)Nc3ccc(-c4nn[nH]n4)cn3)c2)c1)c1cccc(-c2nn[nH]n2)c1,10.0,,C27H19N11O2,2.6,529.2,3.6,1.0,2.0,2.0,1.0,1.0,5.0,4.0,9.0,7.0,40.0,144.8,180.0,0.0,40.0,6.0,True,True,,-10.2,-8.9,0.963,True,3.0,5.0,z_tmp/DSX_Strctures/1351645.png
1351782,O=C(Nc1cncc(-c2nn[nH]n2)c1)c1cccc(-c2cccc(NC(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1,10.0,,C27H19N11O2,2.7,529.2,3.6,1.0,2.0,2.0,1.0,1.0,5.0,4.0,9.0,7.0,40.0,144.8,180.0,0.0,40.0,6.0,True,True,,-10.2,-9.4,0.963,True,3.0,5.0,z_tmp/DSX_Strctures/1351782.png
1344894,Cc1ccc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc1Nc1cccc(-n2nnc3ccccc3c2=O)c1,6.0,Amine,C30H24N10O3,2.7,572.2,3.7,1.0,2.0,2.0,1.0,1.0,5.0,4.0,10.0,7.0,43.0,158.9,172.5,0.0,43.0,6.0,True,True,,-10.2,-9.7,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1344894.png
1349440,O=C(Nc1cccc(-c2cccc(NC(=O)c3cccc(-n4cnnn4)c3)c2)c1)Nc1cccc(-c2nn[nH]n2)c1,9.0,,C28H21N11O2,2.6,543.2,4.4,1.0,2.0,2.0,1.0,1.0,5.0,4.0,9.0,7.0,41.0,151.2,168.3,0.0,41.0,6.0,True,True,,-10.2,-9.0,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1349440.png
1347550,O=C(Nc1cccc(-c2nn[nH]n2)c1)c1cccc(-c2cccc(C(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1,8.0,,C28H19N9O2,2.6,513.2,4.2,1.0,2.0,2.0,1.0,1.0,4.0,3.0,8.0,7.0,39.0,142.5,155.1,0.0,39.0,6.0,True,True,,-10.2,-9.6,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1347550.png
